epoch,acc,loss,val_acc,val_loss
0,0.38999080036908196,1.7146505578680662,0.4209596702973212,1.647146935950036
1,0.49744250230648807,1.419485805418476,0.5001471887310007,1.4592959128445233
2,0.5356393744316031,1.29573356140614,0.5060347365322343,1.3658739684047088
3,0.56011039558637,1.2296424970609283,0.554901383608834,1.2704103621518503
4,0.5792824287039485,1.1770791721519462,0.43037974687053554,1.5896646220578072
5,0.5878196872168983,1.1375594461611245,0.5026493965263468,1.3934106334434175
6,0.6048574057048686,1.1076618396544962,0.5627023844919662,1.2038235011997733
7,0.6078380864765409,1.0883043592746036,0.557697968831089,1.2031937419999723
8,0.6139834406634702,1.0636417764551396,0.5426847218221379,1.2629868295707174
9,0.6226678932908487,1.046733464584947,0.611863408872651,1.0768816493208142
10,0.6284452621960925,1.026467738699891,0.618781277632973,1.077363793906795
11,0.6361729530840701,1.0099744283527876,0.5915513688548719,1.139983774565022
12,0.6394848206137558,1.0029609890343842,0.5999411245567292,1.1475008886141884
13,0.644231830730061,0.9867509910439611,0.6267294672120133,1.0424322038318679
14,0.6446734130667675,0.9758379775049935,0.6382101854402106,0.9838007506041236
15,0.6515915363451266,0.9606929948117169,0.6342360906857829,1.0290546138952648
16,0.6550137994502154,0.954384769475449,0.6318810715337062,1.0048606279038808
17,0.6605703771860093,0.943217255106297,0.5940535766853106,1.1149416840143123
18,0.6614903403929646,0.9323288594853911,0.6081836914749471,1.095765125077719
19,0.6695124195076066,0.920024491773358,0.6467471298028835,0.9734230046767784
20,0.6681508739694281,0.9167832736521548,0.6396820724168384,1.0106967721997482
21,0.6776816927355808,0.9016285159287369,0.640712393323288,1.0213556070344603
22,0.6755105795790103,0.8987481777845662,0.6586694142240828,0.9570546531838672
23,0.679705611778819,0.8912213171307056,0.5865469532290872,1.2200682822276046
24,0.683643054284409,0.8857204221165718,0.6485133941713277,0.9892335964505519
25,0.6829070837199414,0.8813505781650982,0.638357374153665,1.004229354339029
26,0.684121435146981,0.8698563510294671,0.6436561671712661,0.9969649684580066
27,0.6878380864809277,0.8601543150325378,0.6546953194345626,0.9519782895405994
28,0.6925114995444052,0.8504518648343231,0.6604356785749806,0.9619329370994725
29,0.6898620055197792,0.8568519396659093,0.6521931115865778,0.9670296135389492
30,0.6987672493111243,0.8424054595934983,0.6635266411539594,0.9519907928123732
31,0.6993192272352975,0.8388266148497012,0.640712393323288,1.0321066766266687
32,0.7022999080080666,0.8297879817799461,0.6560200176450972,0.9797628904603178
33,0.7023735050630876,0.8262635297696308,0.648366205510512,0.9793915716661998
34,0.7071573137140318,0.8195088724225842,0.6284957315278187,1.0547293511284848
35,0.7077092916349149,0.8169163134828443,0.6451280541478939,1.0052618482971247
36,0.7072677092938217,0.8084648873308107,0.6410067707151043,1.0281095051365388
37,0.7107267709324528,0.8021454879397522,0.6582278481188121,0.954242721757083
38,0.7336154553861715,0.7476137676475897,0.6751545481657961,0.9160465652850716
39,0.7442870285199559,0.720000841966329,0.678687076814953,0.9118027375802104
40,0.744875804972188,0.7138126188873039,0.6767736237856933,0.9202939943773171
41,0.7495860165593377,0.701743927725763,0.6783926994406829,0.9189363901742178
42,0.7532658693674188,0.6999400082441679,0.681778039481663,0.9099176990870065
43,0.7552897884084636,0.6898163355745739,0.6789814542594081,0.9155565861887816
44,0.7565777368949111,0.6894749408044614,0.6804533412184897,0.9210930847230293
45,0.7593376265015203,0.6828183406366596,0.6801589638266733,0.9108291846673419
46,0.7562097516143224,0.6812042159648147,0.6835443038325609,0.9199865115260881
47,0.7571665133416597,0.680732751471687,0.6808949072535753,0.9203049534027599
48,0.762318307272096,0.6736206586929012,0.6826611716220194,0.9182831979619077
49,0.7627598896077059,0.6729052867205075,0.677656755943596,0.923121888847396
50,0.7634590616441146,0.6678601313953347,0.6811892846980304,0.9205303707296861
51,0.7647838086542342,0.663247410996638,0.6819252281249324,0.9243483060873849
52,0.7662925483024549,0.6598951771551025,0.6839858698676465,0.9181258348040205
53,0.7724379024839007,0.6474857213218604,0.6822196055167488,0.9216016319733632
54,0.7694940202402871,0.6521288613803692,0.6823667942126569,0.9214598498065085
55,0.7733946642145282,0.6440476901397424,0.6823667942126569,0.9184600460483707
56,0.7735786568559192,0.6487875622417693,0.6820724168734793,0.921427052934134
57,0.7705611775572846,0.6477791580346712,0.6823667942652957,0.9213581769333751
58,0.7730634774652883,0.6476751862826869,0.6823667942126569,0.9219405469137815
59,0.7717387304529754,0.6435451712406548,0.6817780394290243,0.922770279223055
60,0.7692364305449717,0.6519510385742293,0.684427435955371,0.9210226187854786
61,0.7696044158244637,0.6485312571170249,0.6835443037799221,0.9214406558300139
62,0.771186752536479,0.6483188258055272,0.6831027376921976,0.9234110061687899
63,0.7716651333946642,0.6452033991701798,0.6835443037799221,0.9229596634278903
64,0.7742778288934247,0.6412440787331161,0.6829555489962895,0.9223573414725629
65,0.772732290710565,0.6429334594442303,0.6829555489962895,0.9231035011390886
66,0.7705243790259357,0.6452288375124541,0.6839858698676465,0.9240380455754875
67,0.7714443422285043,0.6442967678695616,0.6835443037799221,0.9218083364246942
68,0.770745170197579,0.6530211248678578,0.684427435955371,0.9219214333868883
69,0.7707083716717135,0.6453805585991054,0.6836914924758303,0.9231018049596933
70,0.7742042318351134,0.6409090434857871,0.6817780394290243,0.9233956957761772
71,0.7717019319293031,0.6488565496797395,0.6838386812243772,0.9237097517546394
72,0.7689420423205007,0.6492954779943415,0.6844274360080098,0.9226876162310576
73,0.7710027598939911,0.6457263140910903,0.6831027376921976,0.9246789618980052
74,0.7724747010163463,0.6426483427984734,0.6819252281249324,0.9235619477113977
75,0.7727690892397205,0.6428068031777783,0.6845746246512792,0.9253820355829155
76,0.7699724011039558,0.6487887878865415,0.6829555489962895,0.9256905275370958
77,0.7735050597976081,0.640821554234188,0.6851633794349118,0.922228264657757
78,0.7736522539109403,0.6416844937816715,0.6835443037799221,0.9228719255486972
79,0.7740938362531302,0.6402382688710968,0.6835443037799221,0.9227957911164332
80,0.7682796688154409,0.650965594802302,0.6853105681308199,0.9210087491513562
81,0.7696044158255604,0.6471552931878582,0.6828083603003813,0.9209710234117606
82,0.7726586936566406,0.6413362362676513,0.6832499263881058,0.9225628288977631
