epoch,acc,loss,val_acc,val_loss
0,0.38086476541267367,1.7363436750194405,0.23491315867160747,2.2229164001834296
1,0.4943514259462523,1.4397474889132333,0.3510450397409479,1.814562890611749
2,0.5288316467385173,1.3226585846903571,0.47954077127315314,1.4649260623475402
3,0.5517571297181014,1.2539870243765612,0.5122166617691499,1.3757294747350073
4,0.5657037718513194,1.2075634011919605,0.5094200765381218,1.3714882556150547
5,0.5785832566741199,1.174286690936137,0.5788931410418632,1.1577374390163315
6,0.5898068077320776,1.1417580699876788,0.5169267000118914,1.3082791281722033
7,0.5960625575020868,1.1222201404290784,0.5443037974683544,1.255770037656396
8,0.6032750690038202,1.0993809556434653,0.6046511628257902,1.0921012273001818
9,0.6082796688198275,1.0899845021102224,0.6083308802059478,1.0987267256274376
10,0.6176632934748414,1.0653316282348668,0.5964085958549336,1.1009696435324754
11,0.61453541858545,1.0604930000011266,0.6067118045685044,1.082111804528134
12,0.6237718491304217,1.0427647062102479,0.4695319399557852,1.4919371813369
13,0.623367065318484,1.0385025394522167,0.5593170444334399,1.2029624882606258
14,0.6314627414947271,1.021355294049499,0.6127465411007387,1.0834095638781602
15,0.6346274149055973,1.0156620338496092,0.5868413306209035,1.1741425286049627
16,0.6370561177563865,1.0047399818030869,0.5473947600824257,1.3708106432376554
17,0.6399264029504623,0.9949591438794421,0.6165734471592582,1.0584270694447433
18,0.6437902483933544,0.9859459087973685,0.6178981454575241,1.039827898385983
19,0.6440110395595143,0.9782800201373903,0.6042095967205194,1.1100455134413962
20,0.6481324747053987,0.9759859871557248,0.6151015601826304,1.0834099784611884
21,0.6488316467374207,0.9725387269768456,0.5763909331938784,1.1566110420023514
22,0.6540202391926258,0.9623345271797497,0.6336473359196966,0.9961994613378512
23,0.654461821530429,0.95877991879436,0.6307035620015335,1.0348460738856124
24,0.6551609935635476,0.9554879595055532,0.6311451280892579,1.0506259492470442
25,0.6557129714822374,0.9479112361304346,0.6323226376565232,1.0221834826686995
26,0.6594296228161841,0.9425024138444481,0.6231969385102176,1.0467997909750277
27,0.6622631094800077,0.9367730460620958,0.6218722402470442,1.0460938756382392
28,0.6631462741556141,0.9318338137585412,0.5961142184631173,1.1258790652331514
29,0.6643238270485632,0.9286251636547239,0.6120105976211979,1.1114998417529494
30,0.6686660533595107,0.9215486021050644,0.617162201960437,1.0632132558146048
31,0.6684820607241514,0.9229108490676319,0.6410067706624655,0.9882887815916788
32,0.66918123275727,0.9178904157114774,0.6028848984222536,1.1101148055166155
33,0.6694388224536822,0.9201300438895835,0.6386517515805739,1.0252508553891524
34,0.6725298988084346,0.9041699517880872,0.6187812775978805,1.0632121695256562
35,0.6741858325732775,0.9069631425546963,0.6454224315923489,1.0009444533708274
36,0.6783072677158717,0.9021677664078587,0.6411539594110125,0.9962887359360298
37,0.672824287035099,0.9026888642973492,0.614807182790814,1.0766051583757532
38,0.6765777368949111,0.8974689296811902,0.6199587872002382,1.0532308544591837
39,0.6806623735072531,0.892286350507745,0.6302619958611703,1.0464834706166368
40,0.677902483903934,0.8940910489074441,0.6392405063466602,1.034613874753784
41,0.6807359705622742,0.8853394545517389,0.6499852811479554,0.9749071528920714
42,0.6834590616386311,0.8845754289385805,0.6360023550542271,1.052022193402517
43,0.6843790248390065,0.8810793826803771,0.6514571681245832,0.9859897726804044
44,0.6829070837232314,0.8738474842771655,0.6476302619783325,1.008232401720664
45,0.6842318307278676,0.8731613150625571,0.6318810715161599,1.0404717172985396
46,0.6874701011970489,0.8698885439422663,0.6499852811655017,0.982436095506681
47,0.6881692732356509,0.8670358820540596,0.6336473359196966,1.058358964023079
48,0.6920699172044086,0.8614256059915074,0.6508684133409506,0.9889601307263401
49,0.6891996320191062,0.8637798250324702,0.6445392993642612,1.035165943255802
50,0.6886476540982229,0.8579213373487765,0.6423314689256389,1.0220807725835064
51,0.69114995400842,0.855461695023162,0.6445392993642612,1.0071380417031823
52,0.7120147194112235,0.8084526109827036,0.672946717674535,0.9439507772685992
53,0.7190432382715659,0.7926571242263148,0.67574330289679,0.9307415736644521
54,0.7173873045089164,0.78857390411205,0.6701501325049188,0.9315426275243751
55,0.7214719411289352,0.7828415680238712,0.6701501325049188,0.933911345199448
56,0.7184544618259139,0.7832000053751436,0.6739770385458921,0.9354667991338353
57,0.7209935602641698,0.7785425066355729,0.6726523403178112,0.9368331813096369
58,0.7224287028562727,0.7742260784322007,0.6726523402827187,0.9368700288413797
59,0.7227598896088026,0.7719410495069341,0.6745657933646172,0.9320634792999973
60,0.7233854645836101,0.76825106504979,0.6713276420195453,0.930219270286751
61,0.7298988040522248,0.763478822177336,0.6755961142008817,0.9281412991559397
62,0.7265133394730015,0.7653755813535464,0.6688254342241992,0.9437202759479684
63,0.7262925482991648,0.7614255655941441,0.6739770385985309,0.9338682495498433
64,0.7313339466465211,0.7609877061536802,0.6723579628909023,0.9333666500569372
65,0.7255933762682395,0.7635940434325147,0.6723579629435411,0.9366650991942345
66,0.7255565777412772,0.7620501469556848,0.6736826611540757,0.9280827343376167
67,0.7283532658704619,0.7612312939985147,0.6760376803236987,0.928635811679392
68,0.7265133394708081,0.7638630100051087,0.6736826611891683,0.9360257840205685
69,0.7296412143558126,0.7581560243130169,0.6714748307154534,0.93133118670584
70,0.7282796688176342,0.7564650324932894,0.6686782454931985,0.9332145698848878
71,0.7283532658715586,0.7567319780308496,0.6723579629259949,0.9339738172189186
72,0.7346826127020722,0.750098582588431,0.673829849849984,0.928449857154242
73,0.7329530818811116,0.7491677607213453,0.6708860759669133,0.9306295923460993
74,0.7335786568537258,0.7468964840259262,0.6726523403178112,0.9296186526522834
75,0.7311131554737811,0.7470189618274721,0.6747129820254328,0.9287557822309734
76,0.732069917209892,0.7472509821424159,0.675301736844158,0.9298357545961027
77,0.7348666053401733,0.7385765037080402,0.6755961142359743,0.9308575930439588
78,0.7322539098457996,0.7478486286190089,0.6744186046687091,0.9311474772597328
79,0.736743330267886,0.7396168265303232,0.6726523403178112,0.9308977284640609
80,0.7286844526218951,0.7463903438628213,0.6716220194113616,0.9321607640816388
81,0.7319227230976565,0.7473363558568314,0.6723579628909023,0.9301472261859488
82,0.7364121435208395,0.7374839659996173,0.673829849849984,0.9297996009136601
83,0.7347194112279378,0.7446381331191988,0.6730939063704432,0.9314147810884037
84,0.7348298068088244,0.7409017575149045,0.6726523402827187,0.9312602400885002
85,0.7342410303631723,0.7452233825085244,0.6742714159377083,0.9301409455724138
86,0.7367801288014283,0.7410403085500687,0.6739770385458921,0.9302121659114075
87,0.7325850966005228,0.7465123193507471,0.6747129820254328,0.9303680155464646
88,0.7355657773689053,0.7432996048637783,0.673829849849984,0.9302693614897954
89,0.7331738730516583,0.7456601649791469,0.6739770385809846,0.932015088855922
90,0.7346458141718201,0.7400980964557995,0.6741242272418002,0.9308598528969523
91,0.7323275069063041,0.7474184041365419,0.6751545481131573,0.9289850466455611
92,0.7331002759911538,0.7423238078782398,0.6733882837973519,0.9308138975228216
93,0.7321803127907786,0.7434318064151824,0.6735354724932602,0.9308467726515152
94,0.7317387304551687,0.7438460014188849,0.6742714159377083,0.9299695272462523
95,0.7374057037762358,0.736347246720578,0.6729467177096276,0.9309989267284111
96,0.7312235510623444,0.7467577642196894,0.6722107742300867,0.9322674619404049
97,0.7326954921846995,0.7428285452940098,0.6733882837622595,0.9316565924123136
98,0.7324747010163463,0.7466740533114576,0.6738298498850764,0.9301929005391815
99,0.7346458141718201,0.743713455814337,0.6720635855341786,0.931428585292523
100,0.7347562097527066,0.7423359916576466,0.6736826611891683,0.9294809230047006
101,0.7333578656897594,0.7416390356100692,0.6745657933646172,0.9284828428243728
102,0.7339834406667602,0.7445396723150659,0.6744186046687091,0.9290230163308077
103,0.7350873965063331,0.7419854522036541,0.6732410951014438,0.9309654368489568
104,0.7353449862016487,0.7407520185486374,0.6722107742300867,0.9315629910117288
