epoch,acc,loss,val_acc,val_loss
0,0.393891444343323,1.6996988615423798,0.4518692964380336,1.5531187571249607
1,0.48419503220090543,1.442325248652461,0.5157491904709456,1.333393300214795
2,0.5269549218097079,1.3191251980172678,0.4487783338239623,1.5324272904846645
3,0.5513891444353193,1.2471771479881237,0.5125110391697394,1.3477579704936828
4,0.572327506903014,1.1949683403771407,0.5412128348893757,1.2434573079825921
5,0.5859429622858955,1.1545744723931517,0.5816897262641181,1.151229247928964
6,0.5973873045122065,1.1206932280802793,0.6009714453929939,1.0989175506434021
7,0.6055197792132184,1.0909553301564685,0.5805122166442142,1.1550272395409378
8,0.616559337629785,1.0701571105397285,0.5878716514922606,1.1425535963814786
9,0.6249126034980536,1.048630083214831,0.5744774801382991,1.135683616821226
10,0.62546458141784,1.0341672272537428,0.5853694436267295,1.171209142669215
11,0.639411223557638,1.0065101998073855,0.5994995584514585,1.1390450450122656
12,0.6387856485784438,1.003649569492112,0.6064174271415955,1.1025543171130527
13,0.6412879484886408,0.989033523728898,0.6120105975685591,1.0644317320033947
14,0.6524011039602285,0.9612288778707755,0.6252575802353856,1.0203333560038497
15,0.6558601655955696,0.959958796062487,0.6311451280892579,1.0256231081531368
16,0.6557865685438385,0.9503428479960564,0.6314395054284355,1.0196402336802242
17,0.6590248390108264,0.9402279931575526,0.6148071828083603,1.0745943107428113
18,0.6656117755300756,0.9288494424284766,0.640270827200471,0.9819440185444686
19,0.667157313709645,0.9186025443862311,0.6502796585573181,0.9754426806050959
20,0.671315547384685,0.9089250938368151,0.6489549602415059,0.9614249487852468
21,0.6787856485751537,0.8977154074092468,0.6470415072473387,0.9926177707531187
22,0.6781600735981528,0.8890716286811021,0.634824845434323,1.0111417605450899
23,0.6807727690903331,0.8821959707686522,0.6598469237387092,0.9600782204734111
24,0.6838638454461822,0.8776321136468906,0.6429202237619103,1.0008688433260857
25,0.6880956761795332,0.8635285812051557,0.6370326758729453,0.9988913930511699
26,0.6863661453585725,0.8636344191604727,0.652193111604124,0.9685576145951453
27,0.692658693653899,0.8531903181628777,0.6638210185282294,0.9408190259345321
28,0.6949402023951944,0.8466307416001699,0.6499852811479554,0.9798879707459671
29,0.6936522539164237,0.8444723394581672,0.6479246393701488,0.978621832054785
30,0.7016743330310656,0.8300799966757738,0.6536649985456593,0.9850106564801968
31,0.7021895124238899,0.8206475609535456,0.6236385045803958,1.0514734465127697
32,0.7081876724996804,0.818043666131582,0.655284074200649,0.9541006484714578
33,0.7074885004643683,0.8108621671864388,0.6654400942358579,0.9470297587524977
34,0.707120515185973,0.8026782146153806,0.6442449219724449,0.985544618873832
35,0.7110211591602139,0.7977627385331604,0.6442449219548987,1.0108615276407837
36,0.7125298988084345,0.7909663574960984,0.6660288490019443,0.9323617250279956
37,0.7160993560268557,0.7844803894213174,0.6526346776743022,0.9996254014589873
38,0.7182336706575606,0.7819897415929687,0.6622019429083322,0.9565828524690043
39,0.7183440662417372,0.7779905553706327,0.6360023550366808,1.0085664247638308
40,0.7212511499583886,0.7675545725212694,0.6794230202769476,0.9350333103089252
41,0.7278380864809276,0.7592451412872975,0.6641153959551382,0.9642484163865995
42,0.7283900644018109,0.7569793160310445,0.6586694142065366,0.9551513493499723
43,0.7274701012025323,0.7513063107747602,0.6436561672239048,1.0729732274447674
44,0.7283532658737519,0.7488877503413505,0.6676479246393877,0.9467762768759881
45,0.7339098436084491,0.7407148901606878,0.6577862820310876,0.965564395106116
46,0.7341306347811891,0.737645456911559,0.6611716220018826,0.9575698952447467
47,0.7578288868456229,0.6768219046211067,0.6833971150664677,0.9063528386905048
48,0.7712235510623444,0.644429620016356,0.6873712099086267,0.9097980993931737
49,0.7693836246550138,0.6393340991874737,0.6819252281600249,0.9117658526573877
50,0.7717755289810342,0.6318473260503574,0.6898734177390653,0.9031101309589895
51,0.7760809567617295,0.6270490594719569,0.6870768324641715,0.9075157435845024
52,0.7780312787532367,0.6194885783011254,0.6844274359378247,0.9163653917669864
53,0.7776632934682612,0.6200510875490025,0.6903149838092435,0.9105110360676308
54,0.783661453542955,0.6067580925486125,0.6910509272887843,0.9186166818085088
55,0.7836246550159928,0.6061212309194247,0.6872240211600797,0.9189672319019476
56,0.7837718491304216,0.6019809462438511,0.6869296437682634,0.9142600987495869
57,0.7905059797673897,0.5970277701547196,0.6895790403472489,0.9188905659934722
58,0.7905795768235074,0.596722040601904,0.6888430968150694,0.9228852196479497
59,0.7875252989924272,0.5963575562119154,0.6879599646396205,0.9267995267325652
60,0.7866421343168207,0.593392992096421,0.6881071533355286,0.9225979614405201
61,0.7926402943926112,0.5825970477627962,0.6863408889846307,0.9219583554200506
62,0.7935234590616376,0.5761427854987164,0.6867824550723552,0.9196661353058628
63,0.7943330266789328,0.5800474152448755,0.6872240212127184,0.9194988314109512
64,0.7934130634796542,0.5796315596140955,0.6886959081191613,0.9214687796859556
65,0.7919043238314336,0.5782626662149052,0.6884015307273449,0.9220464246603612
66,0.7950689972466904,0.578417697623989,0.6897262290431571,0.9215826998835702
67,0.7912787488566261,0.5845282163133069,0.6895790402946101,0.9198943915123584
68,0.7922355105861569,0.5798747124492081,0.6884015307273449,0.9228848333582655
69,0.7947378104919672,0.5745891950211617,0.689431851598702,0.9228485166447493
70,0.7974977000963831,0.575847729605716,0.6889902855109775,0.9229481747422739
71,0.8002575897007989,0.5719862294284817,0.6878127759437123,0.9227705875459333
72,0.7968353265891299,0.574600800842787,0.6870768324641715,0.9239615518484602
73,0.7927874885048467,0.5764048984145065,0.6891374742068856,0.9239000737807453
74,0.793597056122142,0.5746723267279751,0.6900206063823346,0.9218482925834325
75,0.7959889604481625,0.5718934246851088,0.6897262290431571,0.9248444324017694
76,0.7966881324812811,0.5723958104536307,0.6889902855109775,0.9259600039524368
77,0.7984912603539728,0.5722983564141703,0.6881071533355286,0.9243796158791431
78,0.7960257589762213,0.5751341125256663,0.687518398551896,0.9237887014842995
79,0.794112235512773,0.5772492618547631,0.6884015307273449,0.9237809578811628
80,0.7968721251149954,0.5769267878174892,0.6900206063823346,0.9241166284918119
81,0.7958049678023846,0.5755386590036429,0.6878127759437123,0.9239880282948358
82,0.797019319233811,0.5714272186464416,0.6879599646396205,0.9239670006113611
83,0.7940386384588486,0.5743206251665552,0.6900206063823346,0.9241364744873232
84,0.7972769089258365,0.569574790257539,0.6872240211600797,0.9239716784003765
85,0.7969825206991721,0.5771650522876027,0.6886959081191613,0.922877325682139
86,0.7954369825250859,0.5719565106929719,0.6876655872478041,0.9233017216228477
87,0.7969825207013654,0.5703543097159132,0.6876655872478041,0.9246839313409523
88,0.7963569457243644,0.5761252810720358,0.6888430968150694,0.9239815180709441
89,0.7972033118719121,0.5713548722328565,0.6881071533355286,0.9240936757467549
90,0.7935602575962765,0.5732449052305318,0.687518398551896,0.9257455933416876
