epoch,acc,loss,val_acc,val_loss
0,0.3501618123127376,1.7781356470484564,0.41461837002561747,1.6938373920680019
1,0.4782452355610814,1.477406211123969,0.47671410090556277,1.5217322737248409
2,0.5201006832374853,1.3355441246903745,0.5116429495472187,1.3702540351379118
3,0.544120819870408,1.2567039292907167,0.5206985769728332,1.4451160779437304
4,0.5605897159316651,1.2028368416641821,0.5323415266742682,1.2767934013461697
5,0.5828119381860365,1.1524647154982937,0.5944372575156593,1.1928591063537697
6,0.5891405969418797,1.127616173258277,0.6047865458478594,1.0835908389184021
7,0.5997123337186356,1.104166655427301,0.5840879688750263,1.2325496466162904
8,0.6002157497646053,1.0920873495453083,0.584087969106351,1.1546220622118202
9,0.613088816993745,1.0589538902783728,0.5439844760672704,1.3816158216335794
10,0.6117224020222373,1.0539301346592318,0.5912031048251001,1.1139629758499263
11,0.6167565623983468,1.0494195596042704,0.5705045279679293,1.1420340219568004
12,0.618122977359138,1.0287620560079545,0.602846054487981,1.165979914569608
13,0.6309960445904209,1.0079386148637939,0.5750323414494118,1.3384649324077837
14,0.6313556275064248,1.0002284828598917,0.6248382922902915,1.1063345015280306
15,0.6299172959624327,0.9963658759080434,0.6209573091078853,1.1204010851941473
16,0.6368932038856384,0.9816168255361881,0.6274256144118957,1.0901786678821273
17,0.6654440848915665,0.9197135877412072,0.6558861579037576,0.9585620530364122
18,0.6739302409462515,0.9018813229773123,0.6507115136605494,0.958176658116522
19,0.6753685724773839,0.8927567233416898,0.6397153946437317,0.9744483189317572
20,0.679899316809667,0.8841698782043635,0.6494178525997473,0.9632506705194056
21,0.6818410643867691,0.8816828453596527,0.6532988357821535,0.9518450409906494
22,0.6763754045564637,0.8805749426296142,0.6513583441909504,0.9619067482467148
23,0.6845738942847754,0.8689763390816445,0.6545924968429555,0.9500191003508278
24,0.6816972312375137,0.8723616133915868,0.6604139716165649,0.9477998838696103
25,0.6804746494366942,0.8697561214399698,0.643596377826138,0.9639706572308114
26,0.687019057905704,0.8639374535360682,0.6539456663125546,0.9500113275350297
27,0.684573894304065,0.8617542975114344,0.6487710220693462,0.9662216889441861
28,0.689895720985115,0.858671219959314,0.6507115136605494,0.9471470763735753
29,0.6906148867528243,0.8540942601658637,0.6578266494949607,0.9598980417997994
30,0.6870909744867615,0.8541537536172205,0.6558861579037576,0.9514173084212152
31,0.6875943905413043,0.8529637804823529,0.643596377826138,0.9706089596082137
32,0.6887450557610664,0.8507495464030379,0.6513583441909504,0.9594357278954628
33,0.6899676375661724,0.8456844327604972,0.6558861579037576,0.9535958358263753
34,0.6941387990188873,0.8459816858477834,0.6545924966116309,0.9587267714746557
35,0.6895361381012602,0.8445874960505675,0.6507115134292247,0.9534125777990359
36,0.6942107155956583,0.8407644368426828,0.6552393271420319,0.9493695746572329
37,0.6919093851347015,0.846781320123525,0.6513583439596258,0.9435967432882005
38,0.6969435455086677,0.8407407111163107,0.657179818733235,0.9493814349405824
39,0.6975188781185486,0.8323036120333118,0.6617076324460424,0.9386659610780368
40,0.6987414599365144,0.8340244730527947,0.6591203105557628,0.9447154948658961
41,0.6976627112635174,0.8315854940299549,0.6507115134292247,0.9505717768243491
42,0.699820208583792,0.8219253426016513,0.655886157672433,0.946869765493879
